"","COUNTY","DATE","Population","cdc_multiplier","cdc_case_vacc_obs_imm","N","I","R","S"
"14391","Granville",2021-06-04,59328,0,64.6600218746738,59328,0,38361.4977778065,20966.5022221935
"14392","Granville",2021-06-05,59328,0,64.7431981983088,59328,0,38410.8446270927,20917.1553729073
"14393","Granville",2021-06-06,59328,4,64.8250943978183,59328,4,38455.4320043377,20868.5679956623
"14394","Granville",2021-06-07,59328,0,64.8977773320448,59328,0,38502.5533355555,20825.4466644445
"14395","Granville",2021-06-08,59328,0,64.9652182559777,59328,0,38542.5646869065,20785.4353130935
"14396","Granville",2021-06-09,59328,0,65.0274171696165,59328,0,38579.4660583901,20748.5339416099
"14397","Granville",2021-06-10,59328,0,65.0843740729528,59328,0,38613.2574500015,20714.7425499985
"14398","Granville",2021-06-11,59328,0,65.1396084084513,59328,0,38646.026876566,20681.973123434
"14399","Granville",2021-06-12,59328,0,65.1931201761034,59328,0,38677.7743380787,20650.2256619213
"14400","Granville",2021-06-13,59328,4,65.2488245601712,59328,4,38706.8226350583,20617.1773649417
"14401","Granville",2021-06-14,59328,0,65.2988855520989,59328,0,38740.5228203492,20587.4771796508
"14402","Granville",2021-06-15,59328,0,65.3472241702371,59328,0,38769.2011557183,20558.7988442817
"14403","Granville",2021-06-16,59328,0,65.3938404145776,59328,0,38796.8576411606,20531.1423588394
"14404","Granville",2021-06-17,59328,0,65.4387342851278,59328,0,38823.4922766806,20504.5077233194
"14405","Granville",2021-06-18,59328,0,65.4847694391641,59328,0,38850.8040128673,20477.1959871327
"14406","Granville",2021-06-19,59328,0,65.5319458766876,59328,0,38878.7928497212,20449.2071502788
"14407","Granville",2021-06-20,59328,28,65.6074085002231,59328,28,38895.5633150124,20404.4366849876
"14408","Granville",2021-06-21,59328,0,65.6568284991963,59328,0,38952.8832120032,20375.1167879968
"14409","Granville",2021-06-22,59328,0,65.707388881589,59328,0,38982.8796756691,20345.1203243309
"14410","Granville",2021-06-23,59328,0,65.7590896474114,59328,0,39013.5527060162,20314.4472939838
"14411","Granville",2021-06-24,59328,0,65.8119307966545,59328,0,39044.9023030392,20283.0976969608
"14412","Granville",2021-06-25,59328,0,65.863769631064,59328,0,39075.6572467177,20252.3427532823
"14413","Granville",2021-06-26,59328,0,65.9146061506413,59328,0,39105.8175370525,20222.1824629475
"14414","Granville",2021-06-27,59328,20,65.9836282906821,59328,20,39126.7669922959,20181.2330077041
"14415","Granville",2021-06-28,59328,0,66.0324326510487,59328,0,39175.7216432142,20152.2783567858
"14416","Granville",2021-06-29,59328,0,66.0802352616487,59328,0,39204.0819760309,20123.9180239691
"14417","Granville",2021-06-30,59328,0,66.1270361224816,59328,0,39231.8479907459,20096.1520092541
"14418","Granville",2021-07-01,59328,0,66.1728352335486,59328,0,39259.0196873597,20068.9803126403
"14419","Granville",2021-07-02,59328,0,66.2177315809689,59328,0,39285.6557923572,20042.3442076428
"14420","Granville",2021-07-03,59328,0,66.2617251647405,59328,0,39311.7563057372,20016.2436942628
"14421","Granville",2021-07-04,59328,72,66.3732403206361,59328,72,39305.916017427,19950.083982573
"14422","Granville",2021-07-05,59328,0,66.41534270642,59328,0,39402.8945208649,19925.1054791351
"14423","Granville",2021-07-06,59328,0,66.4565441617784,59328,0,39427.3385202999,19900.6614797001
"14424","Granville",2021-07-07,59328,0,66.4968446867186,59328,0,39451.2480157364,19876.7519842636
"14425","Granville",2021-07-08,59328,0,66.5362442812404,59328,0,39474.6230071743,19853.3769928257
"14426","Granville",2021-07-09,59328,0,66.5751168302264,59328,0,39497.6853130367,19830.3146869633
"14427","Granville",2021-07-10,59328,0,66.6134623336672,59328,0,39520.4349333181,19807.5650666819
"14428","Granville",2021-07-11,59328,88,66.7342190487038,59328,88,39504.077477215,19735.922522785
"14429","Granville",2021-07-12,59328,0,66.7714177173295,59328,0,39614.1467033372,19713.8532966628
"14430","Granville",2021-07-13,59328,0,66.8080906511816,59328,0,39635.904021533,19692.095978467
"14431","Granville",2021-07-14,59328,0,66.8442378502506,59328,0,39657.3494317967,19670.6505682033
"14432","Granville",2021-07-15,59328,0,66.8798593145467,59328,0,39678.4829341343,19649.5170658657
"14433","Granville",2021-07-16,59328,0,66.9143526732657,59328,0,39698.9471539951,19629.0528460049
"14434","Granville",2021-07-17,59328,0,66.947717926417,59328,0,39718.7420913847,19609.2579086153
"14435","Granville",2021-07-18,59328,76,67.051054445434,59328,76,39704.0495813871,19547.9504186129
"14436","Granville",2021-07-19,59328,0,67.0820965028696,59328,0,39798.4662132225,19529.5337867775
"14437","Granville",2021-07-20,59328,0,67.1120128837953,59328,0,39816.2150036981,19511.7849963019
"14438","Granville",2021-07-21,59328,0,67.1408035882037,59328,0,39833.2959528095,19494.7040471905
"14439","Granville",2021-07-22,59328,0,67.1684686161021,59328,0,39849.709060561,19478.290939439
"14440","Granville",2021-07-23,59328,0,67.196351805588,59328,0,39866.2515992192,19461.7484007808
"14441","Granville",2021-07-24,59328,0,67.2244531566703,59328,0,39882.9235687894,19445.0764312106
"14442","Granville",2021-07-25,59328,176,67.4164158269267,59328,176,39820.8111817991,19331.1888182009
"14443","Granville",2021-07-26,59328,0,67.4448108938478,59328,0,40013.657407102,19314.342592898
"14444","Granville",2021-07-27,59328,0,67.4734230321675,59328,0,40030.6324165243,19297.3675834757
"14445","Granville",2021-07-28,59328,0,67.5022522418944,59328,0,40047.7362100711,19280.2637899289
"14446","Granville",2021-07-29,59328,0,67.5312985230284,59328,0,40064.9687877423,19263.0312122577
"14447","Granville",2021-07-30,59328,0,67.5621212391313,59328,0,40083.2552887518,19244.7447112482
"14448","Granville",2021-07-31,59328,0,67.5947203902106,59328,0,40102.5957131042,19225.4042868958
"14449","Granville",2021-08-01,59328,300,67.9062124928396,59328,300,39987.3977477519,19040.6022522481
"14450","Granville",2021-08-02,59328,0,67.9420550284638,59328,0,40308.662407287,19019.337592713
"14451","Granville",2021-08-03,59328,0,67.9796587915968,59328,0,40330.9719678785,18997.0280321215
"14452","Granville",2021-08-04,59328,0,68.0190237822312,59328,0,40354.3264295221,18973.6735704779
"14453","Granville",2021-08-05,59328,0,68.0601500003744,59328,0,40378.7257922222,18949.2742077778
"14454","Granville",2021-08-06,59328,0,68.1028262594596,59328,0,40404.0447632122,18923.9552367878
"14455","Granville",2021-08-07,59328,0,68.1470525594948,59328,0,40430.2833424971,18897.7166575029
"14456","Granville",2021-08-08,59328,448,68.6029605103295,59328,448,40252.7644115683,18627.2355884317
"14457","Granville",2021-08-09,59328,0,68.6496766510905,59328,0,40728.4801635589,18599.5198364411
"14458","Granville",2021-08-10,59328,0,68.6979228460887,59328,0,40757.1036661275,18570.8963338725
"14459","Granville",2021-08-11,59328,0,68.7476990953232,59328,0,40786.6349192734,18541.3650807266
"14460","Granville",2021-08-12,59328,0,68.799005398787,59328,0,40817.0739229924,18510.9260770076
"14461","Granville",2021-08-13,59328,0,68.8508503172362,59328,0,40847.8324762099,18480.1675237901
"14462","Granville",2021-08-14,59328,0,68.9034321138998,59328,0,40879.0282045344,18448.9717954656
"14463","Granville",2021-08-15,59328,476,69.3875896680516,59328,476,40690.2691982617,18161.7308017383
"14464","Granville",2021-08-16,59328,0,69.4408363215063,59328,0,41197.8593728233,18130.1406271767
"14465","Granville",2021-08-17,59328,0,69.4924461091047,59328,0,41228.4784276096,18099.5215723904
"14466","Granville",2021-08-18,59328,0,69.5448216499604,59328,0,41259.5517884885,18068.4482115115
"14467","Granville",2021-08-19,59328,0,69.5979629440732,59328,0,41291.0794554598,18036.9205445402
"14468","Granville",2021-08-20,59328,0,69.6458449360958,59328,0,41319.4868836869,18008.5131163131
"14469","Granville",2021-08-21,59328,0,69.6928503777728,59328,0,41347.374272125,17980.625727875
"14470","Granville",2021-08-22,59328,836,70.4866625475217,59328,836,40982.3271561937,17509.6728438063
"14471","Granville",2021-08-23,59328,0,70.5295139670891,59328,0,41843.7500463946,17484.2499536054
"14472","Granville",2021-08-24,59328,0,70.5295139670891,59328,0,41843.7500463946,17484.2499536054
"14473","Granville",2021-08-25,59328,0,70.5295139670891,59328,0,41843.7500463946,17484.2499536054
"14474","Granville",2021-08-26,59328,0,70.5295139670891,59328,0,41843.7500463946,17484.2499536054
"14475","Granville",2021-08-27,59328,0,70.5295139670891,59328,0,41843.7500463946,17484.2499536054
"14476","Granville",2021-08-28,59328,0,70.5295139670891,59328,0,41843.7500463946,17484.2499536054
"14477","Granville",2021-08-29,59328,940,71.3693835059848,59328,940,41402.0278464307,16985.9721535693
"14478","Granville",2021-08-30,59328,0,71.3693835059848,59328,0,42342.0278464307,16985.9721535693
"14479","Granville",2021-08-31,59328,0,71.3693835059848,59328,0,42342.0278464307,16985.9721535693
"14480","Granville",2021-09-01,59328,0,71.3693835059848,59328,0,42342.0278464307,16985.9721535693
"14481","Granville",2021-09-02,59328,0,71.3693835059848,59328,0,42342.0278464307,16985.9721535693
"14482","Granville",2021-09-03,59328,0,71.3693835059848,59328,0,42342.0278464307,16985.9721535693
"14483","Granville",2021-09-04,59328,0,71.3693835059848,59328,0,42342.0278464307,16985.9721535693
"14484","Granville",2021-09-05,59328,704,71.9983921819237,59328,704,42011.2061136917,16612.7938863083
"14485","Granville",2021-09-06,59328,0,71.9983921819237,59328,0,42715.2061136917,16612.7938863083
"14486","Granville",2021-09-09,59328,0,71.9983921819237,59328,0,42715.2061136917,16612.7938863083
"14487","Granville",2021-09-12,59328,636,72.5666443380276,59328,636,42416.338752865,16275.661247135
"14488","Granville",2021-09-16,59328,0,72.5666443380276,59328,0,43052.338752865,16275.661247135
"14489","Granville",2021-09-19,59328,788,73.2707051855274,59328,788,42682.0439724697,15857.9560275303
"14490","Granville",2021-09-23,59328,0,73.2707051855274,59328,0,43470.0439724697,15857.9560275303
"14491","Granville",2021-09-26,59328,580,73.7889225605907,59328,580,43197.4919767473,15550.5080232527
"14492","Granville",2021-09-30,59328,0,73.7889225605907,59328,0,43777.4919767473,15550.5080232527
"14493","Granville",2021-10-03,59328,496,74.2320877640932,59328,496,43544.4130286812,15287.5869713188
"14494","Granville",2021-10-07,59328,0,74.2320877640932,59328,0,44040.4130286812,15287.5869713188
"14495","Granville",2021-10-10,59328,500,74.6788268805271,59328,500,43805.4544116791,15022.5455883209
"14496","Granville",2021-10-14,59328,0,74.6788268805271,59328,0,44305.4544116791,15022.5455883209
"14497","Granville",2021-10-17,59328,296,74.9432964374559,59328,296,44166.3589104138,14865.6410895862
"14498","Granville",2021-10-21,59328,0,74.9432964374559,59328,0,44462.3589104138,14865.6410895862
"14499","Granville",2021-10-24,59328,316,75.2256355590421,59328,316,44313.8650644685,14698.1349355315
"14500","Granville",2021-10-28,59328,0,75.2256355590421,59328,0,44629.8650644685,14698.1349355315
"14501","Granville",2021-10-31,59328,336,75.5258442452857,59328,336,44471.9728738431,14520.0271261569
"14502","Granville",2021-11-04,59328,0,75.5258442452857,59328,0,44807.9728738431,14520.0271261569
"14503","Granville",2021-11-07,59328,252,75.7510007599684,59328,252,44689.553730874,14386.446269126
"14504","Granville",2021-11-11,59328,0,75.7510007599684,59328,0,44941.553730874,14386.446269126
"14505","Granville",2021-11-14,59328,264,75.9868790134455,59328,264,44817.4955810969,14246.5044189031
"14506","Granville",2021-11-18,59328,0,75.9868790134455,59328,0,45081.4955810969,14246.5044189031
"14507","Granville",2021-11-21,59328,360,76.3085311772779,59328,360,44912.3253768554,14055.6746231446
"14508","Granville",2021-11-28,59328,320,76.5944442117956,59328,320,45121.9518619741,13886.0481380259
"14509","Granville",2021-12-05,59328,512,77.0519050670239,59328,512,45201.3542381639,13614.6457618361
"14510","Granville",2021-12-12,59328,360,77.3735572308563,59328,360,45544.1840339224,13423.8159660776
"14511","Greene",2020-03-01,21033,0,0,21033,0,0,21033
"14512","Greene",2020-03-05,21033,0,0,21033,0,0,21033
"14513","Greene",2020-03-08,21033,0,0,21033,0,0,21033
"14514","Greene",2020-03-12,21033,0,0,21033,0,0,21033
"14515","Greene",2020-03-15,21033,0,0,21033,0,0,21033
"14516","Greene",2020-03-19,21033,0,0,21033,0,0,21033
"14517","Greene",2020-03-22,21033,0,0,21033,0,0,21033
"14518","Greene",2020-03-26,21033,0,0,21033,0,0,21033
"14519","Greene",2020-03-29,21033,16,0.076070936147958,21033,16,0,21017
"14520","Greene",2020-04-02,21033,0,0.076070936147958,21033,0,16,21017
"14521","Greene",2020-04-05,21033,16,0.152141872295916,21033,16,16,21001
"14522","Greene",2020-04-09,21033,0,0.152141872295916,21033,0,32,21001
"14523","Greene",2020-04-12,21033,16,0.228212808443874,21033,16,32,20985
"14524","Greene",2020-04-16,21033,0,0.228212808443874,21033,0,48,20985
"14525","Greene",2020-04-19,21033,8,0.266248276517853,21033,8,48,20977
"14526","Greene",2020-04-23,21033,0,0.266248276517853,21033,0,56,20977
"14527","Greene",2020-04-26,21033,4,0.285266010554842,21033,4,56,20973
"14528","Greene",2020-04-30,21033,0,0.285266010554842,21033,0,60,20973
"14529","Greene",2020-05-03,21033,24,0.399372414776779,21033,24,60,20949
"14530","Greene",2020-05-07,21033,0,0.399372414776779,21033,0,84,20949
"14531","Greene",2020-05-10,21033,56,0.665620691294632,21033,56,84,20893
"14532","Greene",2020-05-14,21033,0,0.665620691294632,21033,0,140,20893
"14533","Greene",2020-05-17,21033,44,0.874815765701517,21033,44,140,20849
"14534","Greene",2020-05-21,21033,0,0.874815765701517,21033,0,184,20849
"14535","Greene",2020-05-24,21033,80,1.25517044644131,21033,80,184,20769
"14536","Greene",2020-05-28,21033,0,1.25517044644131,21033,0,264,20769
"14537","Greene",2020-05-31,21033,52,1.50240098892217,21033,52,264,20717
"14538","Greene",2020-06-04,21033,0,1.50240098892217,21033,0,316,20717
"14539","Greene",2020-06-07,21033,112,2.03489754195788,21033,112,316,20605
"14540","Greene",2020-06-11,21033,0,2.03489754195788,21033,0,428,20605
"14541","Greene",2020-06-14,21033,80,2.41525222269766,21033,80,428,20525
"14542","Greene",2020-06-18,21033,0,2.41525222269766,21033,0,508,20525
"14543","Greene",2020-06-21,21033,100,2.8906955736224,21033,100,508,20425
"14544","Greene",2020-06-25,21033,0,2.8906955736224,21033,0,608,20425
"14545","Greene",2020-06-28,21033,92,3.32810345647316,21033,92,608,20333
"14546","Greene",2020-07-02,21033,0,3.32810345647316,21033,0,700,20333
"14547","Greene",2020-07-05,21033,68,3.65140493510198,21033,68,700,20265
"14548","Greene",2020-07-09,21033,0,3.65140493510198,21033,0,768,20265
"14549","Greene",2020-07-12,21033,228,4.73541577521038,21033,228,768,20037
"14550","Greene",2020-07-16,21033,0,4.73541577521038,21033,0,996,20037
"14551","Greene",2020-07-19,21033,68,5.05871725383921,21033,68,996,19969
"14552","Greene",2020-07-23,21033,0,5.05871725383921,21033,0,1064,19969
"14553","Greene",2020-07-26,21033,56,5.32496553035706,21033,56,1064,19913
"14554","Greene",2020-07-30,21033,0,5.32496553035706,21033,0,1120,19913
"14555","Greene",2020-08-02,21033,128,5.93353301954072,21033,128,1120,19785
"14556","Greene",2020-08-06,21033,0,5.93353301954072,21033,0,1248,19785
"14557","Greene",2020-08-09,21033,76,6.29486996624352,21033,76,1248,19709
"14558","Greene",2020-08-13,21033,0,6.29486996624352,21033,0,1324,19709
"14559","Greene",2020-08-16,21033,104,6.78933105120525,21033,104,1324,19605
"14560","Greene",2020-08-20,21033,0,6.78933105120525,21033,0,1428,19605
"14561","Greene",2020-08-23,21033,88,7.20772120001902,21033,88,1428,19517
"14562","Greene",2020-08-27,21033,0,7.20772120001902,21033,0,1516,19517
"14563","Greene",2020-08-30,21033,160,7.9684305614986,21033,160,1516,19357
"14564","Greene",2020-09-03,21033,0,7.9684305614986,21033,0,1676,19357
"14565","Greene",2020-09-06,21033,160,8.72913992297818,21033,160,1676,19197
"14566","Greene",2020-09-10,21033,0,8.72913992297818,21033,0,1836,19197
"14567","Greene",2020-09-13,21033,128,9.33770741216184,21033,128,1836,19069
"14568","Greene",2020-09-17,21033,0,9.33770741216184,21033,0,1964,19069
"14569","Greene",2020-09-20,21033,92,9.7751152950126,21033,92,1964,18977
"14570","Greene",2020-09-24,21033,0,9.7751152950126,21033,0,2056,18977
"14571","Greene",2020-09-27,21033,420,11.7719773688965,21033,420,2056,18557
"14572","Greene",2020-10-01,21033,0,11.7719773688965,21033,0,2476,18557
"14573","Greene",2020-10-04,21033,332,13.3504492939666,21033,332,2476,18225
"14574","Greene",2020-10-08,21033,0,13.3504492939666,21033,0,2808,18225
"14575","Greene",2020-10-11,21033,276,14.6626729425189,21033,276,2808,17949
"14576","Greene",2020-10-15,21033,0,14.6626729425189,21033,0,3084,17949
"14577","Greene",2020-10-18,21033,396,16.5454286121809,21033,396,3084,17553
"14578","Greene",2020-10-22,21033,0,16.5454286121809,21033,0,3480,17553
"14579","Greene",2020-10-25,21033,220,17.5914039842153,21033,220,3480,17333
"14580","Greene",2020-10-29,21033,0,17.5914039842153,21033,0,3700,17333
"14581","Greene",2020-11-01,21033,148,18.2950601435839,21033,148,3700,17185
"14582","Greene",2020-11-05,21033,0,18.2950601435839,21033,0,3848,17185
"14583","Greene",2020-11-08,21033,212,19.3030000475443,21033,212,3848,16973
"14584","Greene",2020-11-12,21033,0,19.3030000475443,21033,0,4060,16973
"14585","Greene",2020-11-15,21033,300,20.7293301003185,21033,300,4060,16673
"14586","Greene",2020-11-19,21033,0,20.7293301003185,21033,0,4360,16673
"14587","Greene",2020-11-22,21033,200,21.680216802168,21033,200,4360,16473
"14588","Greene",2020-11-26,21033,0,21.680216802168,21033,0,4560,16473
"14589","Greene",2020-11-29,21033,176,22.5169970997956,21033,176,4560,16297
