"","COUNTY","DATE","Population","cdc_multiplier","cdc_case_vacc_obs_imm_up","N","I","R","S"
"9143","Craven",2021-05-02,102491,212,68.9001757725384,102491,212,70404.4791510323,31874.5208489677
"9144","Craven",2021-05-03,102491,0,69.0286150542724,102491,0,70748.1178552743,31742.8821447257
"9145","Craven",2021-05-04,102491,0,69.1508310906369,102491,0,70873.3782931047,31617.6217068953
"9146","Craven",2021-05-05,102491,0,69.2668238816197,102491,0,70992.2604645109,31498.7395354891
"9147","Craven",2021-05-06,102491,0,69.3765934272208,102491,0,71104.7643694929,31386.2356305071
"9148","Craven",2021-05-07,102491,0,69.4882752744232,102491,0,71219.2282115091,31271.7717884909
"9149","Craven",2021-05-08,102491,0,69.6018694232466,102491,0,71335.6519905797,31155.3480094203
"9150","Craven",2021-05-09,102491,304,70.0139872834537,102491,304,71454.0357066845,30732.9642933155
"9151","Craven",2021-05-10,102491,0,70.1314060354982,102491,0,71878.3793598425,30612.6206401575
"9152","Craven",2021-05-11,102491,0,70.2507370891361,102491,0,72000.6829500265,30490.3170499735
"9153","Craven",2021-05-12,102491,0,70.371980444419,102491,0,72124.9464772895,30366.0535227105
"9154","Craven",2021-05-13,102491,0,70.4951361012552,102491,0,72251.1699415375,30239.8300584625
"9155","Craven",2021-05-14,102491,0,70.6123531565791,102491,0,72371.3068737095,30119.6931262905
"9156","Craven",2021-05-15,102491,0,70.7236316103709,102491,0,72485.3572737853,30005.6427262147
"9157","Craven",2021-05-16,102491,300,71.1216800907011,102491,300,72593.3211417605,29597.6788582395
"9158","Craven",2021-05-17,102491,0,71.2210813414203,102491,0,72995.1984776351,29495.8015223649
"9159","Craven",2021-05-18,102491,0,71.3145439905914,102491,0,73090.9892813971,29400.0107186029
"9160","Craven",2021-05-19,102491,0,71.4020680382263,102491,0,73180.6935530585,29310.3064469415
"9161","Craven",2021-05-20,102491,0,71.483653484313,102491,0,73264.3112926073,29226.6887073927
"9162","Craven",2021-05-21,102491,0,71.56946554385,102491,0,73352.2609305473,29138.7390694527
"9163","Craven",2021-05-22,102491,0,71.6595042168302,102491,0,73444.5424668715,29046.4575331285
"9164","Craven",2021-05-23,102491,168,71.9176863349745,102491,168,73541.1559015787,28781.8440984213
"9165","Craven",2021-05-24,102491,0,72.0161782348353,102491,0,73810.1012346651,28680.8987653349
"9166","Craven",2021-05-25,102491,0,72.1188967481555,102491,0,73915.3784661521,28575.6215338479
"9167","Craven",2021-05-26,102491,0,72.2258418749186,102491,0,74024.9875960228,28466.0124039772
"9168","Craven",2021-05-27,102491,0,72.3370136151217,102491,0,74138.9286242744,28352.0713757256
"9169","Craven",2021-05-28,102491,0,72.4489642278941,102491,0,74253.6679268109,28237.3320731891
"9170","Craven",2021-05-29,102491,0,72.5616937132466,102491,0,74369.2055036436,28121.7944963564
"9171","Craven",2021-05-30,102491,92,72.7649660504446,102491,92,74485.5413547612,27913.4586452388
"9172","Craven",2021-05-31,102491,0,72.8792532809356,102491,0,74694.6754801637,27796.3245198363
"9173","Craven",2021-06-01,102491,0,72.9943193840075,102491,0,74812.6078798631,27678.3921201369
"9174","Craven",2021-06-02,102491,0,73.1101643596485,102491,0,74931.3385538474,27559.6614461526
"9175","Craven",2021-06-03,102491,0,73.2267882078581,102491,0,75050.8675021159,27440.1324978841
"9176","Craven",2021-06-04,102491,0,73.3387026430942,102491,0,75165.5697259337,27325.4302740663
"9177","Craven",2021-06-05,102491,0,73.4459076652716,102491,0,75275.4452252135,27215.5547747865
"9178","Craven",2021-06-06,102491,76,73.6225561268363,102491,76,75380.4939999558,27034.5060000442
"9179","Craven",2021-06-07,102491,0,73.7203423228972,102491,0,75556.7160501606,26934.2839498394
"9180","Craven",2021-06-08,102491,0,73.8134191059411,102491,0,75652.1113758701,26838.8886241299
"9181","Craven",2021-06-09,102491,0,73.9017864759507,102491,0,75742.6799770667,26748.3200229333
"9182","Craven",2021-06-10,102491,0,73.9854444329194,102491,0,75828.4218537434,26662.5781462566
"9183","Craven",2021-06-11,102491,0,74.0670023256781,102491,0,75912.0113536108,26578.9886463892
"9184","Craven",2021-06-12,102491,0,74.1464601542289,102491,0,75993.4484766708,26497.5515233292
"9185","Craven",2021-06-13,102491,92,74.3135818978541,102491,92,76072.7332229297,26326.2667770703
"9186","Craven",2021-06-14,102491,0,74.3888395979933,102491,0,76241.8655923793,26249.1344076207
"9187","Craven",2021-06-15,102491,0,74.4619972339237,102491,0,76316.8455850208,26174.1544149792
"9188","Craven",2021-06-16,102491,0,74.5330548056444,102491,0,76389.673200853,26101.326799147
"9189","Craven",2021-06-17,102491,0,74.6020123131632,102491,0,76460.3484398841,26030.6515601159
"9190","Craven",2021-06-18,102491,0,74.6710733735399,102491,0,76531.1298112748,25959.8701887252
"9191","Craven",2021-06-19,102491,0,74.7402379867818,102491,0,76602.0173150326,25888.9826849674
"9192","Craven",2021-06-20,102491,60,74.8680478785046,102491,60,76673.0109511582,25757.9890488418
"9193","Craven",2021-06-21,102491,0,74.9374195974765,102491,0,76804.1107196497,25686.8892803503
"9194","Craven",2021-06-22,102491,0,75.0068948693144,102491,0,76875.316620509,25615.683379491
"9195","Craven",2021-06-23,102491,0,75.0764736940174,102491,0,76946.6286537354,25544.3713462646
"9196","Craven",2021-06-24,102491,0,75.1461560715864,102491,0,77018.0468193296,25472.9531806704
"9197","Craven",2021-06-25,102491,0,75.21386075099,102491,0,77087.4380222972,25403.5619777028
"9198","Craven",2021-06-26,102491,0,75.2795877322375,102491,0,77154.8022626476,25336.1977373524
"9199","Craven",2021-06-27,102491,44,75.3862676141047,102491,44,77220.1395403721,25226.8604596279
"9200","Craven",2021-06-28,102491,0,75.4480391990315,102491,0,77327.4498554794,25163.5501445206
"9201","Craven",2021-06-29,102491,0,75.5078330857937,102491,0,77388.7332079608,25102.2667920392
"9202","Craven",2021-06-30,102491,0,75.5656492743917,102491,0,77447.9895978168,25043.0104021832
"9203","Craven",2021-07-01,102491,0,75.6214877648331,102491,0,77505.2190250551,24985.7809749449
"9204","Craven",2021-07-02,102491,0,75.6789197053758,102491,0,77564.0815952367,24926.9184047633
"9205","Craven",2021-07-03,102491,0,75.7379450960272,102491,0,77624.5773083693,24866.4226916307
"9206","Craven",2021-07-04,102491,100,75.8961334794795,102491,100,77686.7061644534,24704.2938355466
"9207","Craven",2021-07-05,102491,0,75.9583457703411,102491,0,77850.4681634803,24640.5318365197
"9208","Craven",2021-07-06,102491,0,76.0221515113126,102491,0,77915.8633054594,24575.1366945406
"9209","Craven",2021-07-07,102491,0,76.0875507023842,102491,0,77982.8915903806,24508.1084096194
"9210","Craven",2021-07-08,102491,0,76.1545433435657,102491,0,78051.553018254,24439.446981746
"9211","Craven",2021-07-09,102491,0,76.219603055855,102491,0,78118.2333679764,24372.7666320236
"9212","Craven",2021-07-10,102491,0,76.2827298392612,102491,0,78182.9326395572,24308.0673604428
"9213","Craven",2021-07-11,102491,124,76.4649099267206,102491,124,78245.6508329952,24121.3491670048
"9214","Craven",2021-07-12,102491,0,76.5241708523513,102491,0,78430.3879482834,24060.6120517166
"9215","Craven",2021-07-13,102491,0,76.5814988490996,102491,0,78489.1439854307,24001.8560145693
"9216","Craven",2021-07-14,102491,0,76.6368939169636,102491,0,78545.9189444352,23945.0810555648
"9217","Craven",2021-07-15,102491,0,76.6903560559365,102491,0,78600.7128252899,23890.2871747101
"9218","Craven",2021-07-16,102491,0,76.7427294902799,102491,0,78654.3908818828,23836.6091181172
"9219","Craven",2021-07-17,102491,0,76.7940142199938,102491,0,78706.9531142139,23784.0468857861
"9220","Craven",2021-07-18,102491,196,77.0354465487617,102491,196,78758.3995222914,23536.6004777086
"9221","Craven",2021-07-19,102491,0,77.0845538692247,102491,0,79004.7301061071,23486.2698938929
"9222","Craven",2021-07-20,102491,0,77.1325724850582,102491,0,79053.944865661,23437.055134339
"9223","Craven",2021-07-21,102491,0,77.1795023962622,102491,0,79102.0438009531,23388.9561990469
"9224","Craven",2021-07-22,102491,0,77.2253436028367,102491,0,79149.0269119834,23341.9730880166
"9225","Craven",2021-07-23,102491,0,77.2733494009679,102491,0,79198.228534546,23292.771465454
"9226","Craven",2021-07-24,102491,0,77.323519790655,102491,0,79249.6486686402,23241.3513313598
"9227","Craven",2021-07-25,102491,284,77.6529522731427,102491,284,79303.2873142667,22903.7126857333
"9228","Craven",2021-07-26,102491,0,77.7074518459424,102491,0,79643.1444714248,22847.8555285752
"9229","Craven",2021-07-27,102491,0,77.7641160102986,102491,0,79701.2201401152,22789.7798598848
"9230","Craven",2021-07-28,102491,0,77.8229447662097,102491,0,79761.514320336,22729.485679664
"9231","Craven",2021-07-29,102491,0,77.8839381136774,102491,0,79824.0270120891,22666.9729879109
"9232","Craven",2021-07-30,102491,0,77.944163099893,102491,0,79885.7522027114,22605.2477972886
"9233","Craven",2021-07-31,102491,0,78.0036197248562,102491,0,79946.6898922024,22544.3101077976
"9234","Craven",2021-08-01,102491,600,78.6477252447087,102491,600,80006.8400805544,21884.1599194456
"9235","Craven",2021-08-02,102491,0,78.7056451471593,102491,0,80666.2027677751,21824.7972322249
"9236","Craven",2021-08-03,102491,0,78.7627966883488,102491,0,80724.7779538556,21766.2220461444
"9237","Craven",2021-08-04,102491,0,78.8191798682869,102491,0,80782.565638806,21708.434361194
"9238","Craven",2021-08-05,102491,0,78.8747946869639,102491,0,80839.5658226162,21651.4341773838
"9239","Craven",2021-08-06,102491,0,78.9336673439566,102491,0,80899.9049974946,21591.0950025054
"9240","Craven",2021-08-07,102491,0,78.9957978392552,102491,0,80963.5831634311,21527.4168365689
"9241","Craven",2021-08-08,102491,848,79.8885758948933,102491,848,81030.6003204351,20612.3996795649
"9242","Craven",2021-08-09,102491,0,79.9572220668129,102491,0,81948.9564684972,20542.0435315028
"9243","Craven",2021-08-10,102491,0,80.0291260770395,102491,0,82022.6516076186,20468.3483923814
"9244","Craven",2021-08-11,102491,0,80.1042879255808,102491,0,82099.685737807,20391.314262193
"9245","Craven",2021-08-12,102491,0,80.1827076124291,102491,0,82180.0588590547,20310.9411409453
"9246","Craven",2021-08-13,102491,0,80.2617775130595,102491,0,82261.0983909098,20229.9016090902
"9247","Craven",2021-08-14,102491,0,80.3419798720689,102491,0,82343.2985906822,20147.7014093178
"9248","Craven",2021-08-15,102491,1160,81.555082805111,102491,1160,82426.6199177863,18904.3800822137
"9249","Craven",2021-08-16,102491,0,81.6374054074902,102491,0,83670.9931761908,18820.0068238092
"9250","Craven",2021-08-17,102491,0,81.7165009770986,102491,0,83752.0590164382,18738.9409835618
"9251","Craven",2021-08-18,102491,0,81.7968254540052,102491,0,83834.3843760645,18656.6156239355
"9252","Craven",2021-08-19,102491,0,81.8783788382092,102491,0,83917.969255069,18573.030744931
"9253","Craven",2021-08-20,102491,0,81.9497401927489,102491,0,83991.1082209503,18499.8917790497
"9254","Craven",2021-08-21,102491,0,82.019402875679,102491,0,84062.5062013122,18428.4937986878
"9255","Craven",2021-08-22,102491,1744,83.7883002428954,102491,1744,84131.466801946,16615.533198054
"9256","Craven",2021-08-23,102491,0,83.8520175751886,102491,0,85940.7713329866,16550.2286670134
"9257","Craven",2021-08-24,102491,0,83.8520175751886,102491,0,85940.7713329866,16550.2286670134
"9258","Craven",2021-08-25,102491,0,83.8520175751886,102491,0,85940.7713329866,16550.2286670134
"9259","Craven",2021-08-26,102491,0,83.8520175751886,102491,0,85940.7713329866,16550.2286670134
"9260","Craven",2021-08-27,102491,0,83.8520175751886,102491,0,85940.7713329866,16550.2286670134
"9261","Craven",2021-08-28,102491,0,83.8520175751886,102491,0,85940.7713329866,16550.2286670134
"9262","Craven",2021-08-29,102491,2216,86.0141586412335,102491,2216,85940.7713329866,14334.2286670134
"9263","Craven",2021-08-30,102491,0,86.0141586412335,102491,0,88156.7713329866,14334.2286670134
"9264","Craven",2021-08-31,102491,0,86.0141586412335,102491,0,88156.7713329866,14334.2286670134
"9265","Craven",2021-09-01,102491,0,86.0141586412335,102491,0,88156.7713329866,14334.2286670134
"9266","Craven",2021-09-02,102491,0,86.0141586412335,102491,0,88156.7713329866,14334.2286670134
"9267","Craven",2021-09-03,102491,0,86.0141586412335,102491,0,88156.7713329866,14334.2286670134
"9268","Craven",2021-09-04,102491,0,86.0141586412335,102491,0,88156.7713329866,14334.2286670134
"9269","Craven",2021-09-05,102491,2472,88.4260777365687,102491,2472,88156.7713329866,11862.2286670134
"9270","Craven",2021-09-06,102491,0,88.4260777365687,102491,0,90628.7713329866,11862.2286670134
"9271","Craven",2021-09-09,102491,0,88.4260777365687,102491,0,90628.7713329866,11862.2286670134
"9272","Craven",2021-09-12,102491,2660,91.021427572164,102491,2660,90628.7713329866,9202.22866701342
"9273","Craven",2021-09-16,102491,0,91.021427572164,102491,0,93288.7713329866,9202.22866701342
"9274","Craven",2021-09-19,102491,2092,93.0625824052713,102491,2092,93288.7713329866,7110.22866701342
"9275","Craven",2021-09-23,102491,0,93.0625824052713,102491,0,95380.7713329866,7110.22866701342
"9276","Craven",2021-09-26,102491,1528,94.5534450175982,102491,1528,95380.7713329866,5582.22866701342
"9277","Craven",2021-09-30,102491,0,94.5534450175982,102491,0,96908.7713329866,5582.22866701342
"9278","Craven",2021-10-03,102491,1332,95.8530713262497,102491,1332,96908.7713329866,4250.22866701342
"9279","Craven",2021-10-07,102491,0,95.8530713262497,102491,0,98240.7713329866,4250.22866701342
"9280","Craven",2021-10-10,102491,896,96.727294428766,102491,896,98240.7713329866,3354.22866701342
"9281","Craven",2021-10-14,102491,0,96.727294428766,102491,0,99136.7713329866,3354.22866701342
"9282","Craven",2021-10-17,102491,612,97.3244200300383,102491,612,99136.7713329866,2742.22866701342
"9283","Craven",2021-10-21,102491,0,97.3244200300383,102491,0,99748.7713329866,2742.22866701342
"9284","Craven",2021-10-24,102491,420,97.7342121093428,102491,420,99748.7713329866,2322.22866701342
"9285","Craven",2021-10-28,102491,0,97.7342121093428,102491,0,100168.771332987,2322.22866701342
"9286","Craven",2021-10-31,102491,296,98.0230179557098,102491,296,100168.771332987,2026.22866701342
"9287","Craven",2021-11-04,102491,0,98.0230179557098,102491,0,100464.771332987,2026.22866701342
"9288","Craven",2021-11-07,102491,208,98.2259626045083,102491,208,100464.771332987,1818.22866701341
"9289","Craven",2021-11-11,102491,0,98.2259626045083,102491,0,100672.771332987,1818.22866701341
"9290","Craven",2021-11-14,102491,264,98.483546197214,102491,264,100672.771332987,1554.22866701342
"9291","Craven",2021-11-18,102491,0,98.483546197214,102491,0,100936.771332987,1554.22866701342
"9292","Craven",2021-11-21,102491,400,98.8738243679802,102491,400,100936.771332987,1154.22866701342
"9293","Craven",2021-11-28,102491,224,99.0923801436093,102491,224,101336.771332987,930.22866701342
"9294","Craven",2021-12-05,102491,612,99.6895057448816,102491,612,101560.771332987,318.228667013434
