"","COUNTY","DATE","Population","death_est_total_inf","death_inf_vacc_obs_imm_up","N","I","R","S"
"27364","Pitt",2021-03-14,178433,0,23.7673545932091,178433,0,42408.8038213008,136024.196178699
"27365","Pitt",2021-03-15,178433,0,24.1383367836189,178433,0,43070.7584731148,135362.241526885
"27366","Pitt",2021-03-16,178433,0,24.5368459641763,178433,0,43781.8303592588,134651.169640741
"27367","Pitt",2021-03-17,178433,0,24.9628821349205,178433,0,44542.0194798028,133890.980520197
"27368","Pitt",2021-03-18,178433,0,25.4164452958056,178433,0,45351.3258346648,133081.674165335
"27369","Pitt",2021-03-19,178433,0,25.8917184415169,178433,0,46199.3699667518,132233.630033248
"27370","Pitt",2021-03-20,178433,0,26.3887015720516,178433,0,47086.1518760588,131346.848123941
"27371","Pitt",2021-03-21,178433,153.846153846154,26.9936153718409,178433,153.846153846154,48011.6715625908,130267.482283563
"27372","Pitt",2021-03-22,178433,0,27.5340184719822,178433,0,49129.7751801119,129303.224819888
"27373","Pitt",2021-03-23,178433,0,28.0961315569586,178433,0,50132.7704210279,128300.229578972
"27374","Pitt",2021-03-24,178433,0,28.6799546267573,178433,0,51174.5034391619,127258.496560838
"27375","Pitt",2021-03-25,178433,0,29.2854876813717,178433,0,52254.9742345019,126178.025765498
"27376","Pitt",2021-03-26,178433,0,29.8614394444805,178433,0,53282.6622439699,125150.33775603
"27377","Pitt",2021-03-27,178433,0,30.4078099160771,178433,0,54257.5674675539,124175.432532446
"27378","Pitt",2021-03-28,178433,0,30.9245990961683,178433,0,55179.6899052659,123253.310094734
"27379","Pitt",2021-03-29,178433,0,31.4118069847472,178433,0,56049.0295570939,122383.970442906
"27380","Pitt",2021-03-30,178433,0,31.8694335818284,178433,0,56865.5864230639,121567.413576936
"27381","Pitt",2021-03-31,178433,0,32.2974788873896,178433,0,57629.3605031359,120803.639496864
"27382","Pitt",2021-04-01,178433,0,32.6959429014347,178433,0,58340.3517973169,120092.648202683
"27383","Pitt",2021-04-02,178433,0,33.1071781851064,178433,0,59074.1312510309,119358.868748969
"27384","Pitt",2021-04-03,178433,0,33.5311847383628,178433,0,59830.6988642029,118602.301135797
"27385","Pitt",2021-04-04,178433,0,33.9679625612039,178433,0,60610.0546368329,117822.945363167
"27386","Pitt",2021-04-05,178433,0,34.4175116536229,178433,0,61412.1985689089,117020.801431091
"27387","Pitt",2021-04-06,178433,0,34.8798320156725,178433,0,62237.1306605249,116195.869339475
"27388","Pitt",2021-04-07,178433,0,35.3549236473029,178433,0,63084.8509115919,115348.149088408
"27389","Pitt",2021-04-08,178433,0,35.8427865485179,178433,0,63955.3593221169,114477.640677883
"27390","Pitt",2021-04-09,178433,0,36.308512463982,178433,0,64786.3680448569,113646.631955143
"27391","Pitt",2021-04-10,178433,0,36.7521013936883,178433,0,65577.8770797999,112855.1229202
"27392","Pitt",2021-04-11,178433,153.846153846154,37.25977402208,178433,153.846153846154,66329.8864269719,111949.267419182
"27393","Pitt",2021-04-12,178433,0,37.6590889803266,178433,0,67196.2422402661,111236.757759734
"27394","Pitt",2021-04-13,178433,0,38.0362669528103,178433,0,67869.2522119081,110563.747788092
"27395","Pitt",2021-04-14,178433,0,38.3913079395706,178433,0,68502.7624958141,109930.237504186
"27396","Pitt",2021-04-15,178433,0,38.7242119405682,178433,0,69096.7730919141,109336.226908086
"27397","Pitt",2021-04-16,178433,0,39.0534504624448,178433,0,69684.2432636541,108748.756736346
"27398","Pitt",2021-04-17,178433,0,39.3790235052463,178433,0,70265.1730111161,108167.826988884
"27399","Pitt",2021-04-18,178433,0,39.7009310689727,178433,0,70839.5623343001,107593.4376657
"27400","Pitt",2021-04-19,178433,0,40.0191731536241,178433,0,71407.4112332061,107025.588766794
"27401","Pitt",2021-04-20,178433,0,40.3337497591545,178433,0,71968.7197077521,106464.280292248
"27402","Pitt",2021-04-21,178433,0,40.6446608856165,178433,0,72523.4877580321,105909.512241968
"27403","Pitt",2021-04-22,178433,0,40.9519065330427,178433,0,73071.7153841041,105361.284615896
"27404","Pitt",2021-04-23,178433,0,41.246795262289,178433,0,73597.8941903601,104835.10580964
"27405","Pitt",2021-04-24,178433,0,41.5293270733945,178433,0,74102.0241768701,104330.97582313
"27406","Pitt",2021-04-25,178433,0,41.7995019663202,178433,0,74584.1053435641,103848.894656436
"27407","Pitt",2021-04-26,178433,0,42.0573199411051,178433,0,75044.1376905121,103388.862309488
"27408","Pitt",2021-04-27,178433,0,42.3027809977493,178433,0,75482.1212177141,102950.878782286
"27409","Pitt",2021-04-28,178433,0,42.5358851362529,178433,0,75898.0559251701,102534.94407483
"27410","Pitt",2021-04-29,178433,0,42.7566323565765,178433,0,76291.9418128101,102141.05818719
"27411","Pitt",2021-04-30,178433,0,42.9679378482165,178433,0,76668.9805407081,101764.019459292
"27412","Pitt",2021-05-01,178433,0,43.1698016111336,178433,0,77029.1721087941,101403.827891206
"27413","Pitt",2021-05-02,178433,0,43.3622236453672,178433,0,77372.5165171381,101060.483482862
"27414","Pitt",2021-05-03,178433,0,43.5452039508847,178433,0,77699.0137656821,100733.986234318
"27415","Pitt",2021-05-04,178433,0,43.7187425277186,178433,0,78008.6638544841,100424.336145516
"27416","Pitt",2021-05-05,178433,0,43.8828393758688,178433,0,78301.4667835441,100131.533216456
"27417","Pitt",2021-05-06,178433,0,44.0374944952963,178433,0,78577.4225527921,99855.5774472079
"27418","Pitt",2021-05-07,178433,0,44.186211301544,178433,0,78842.7824116841,99590.2175883159
"27419","Pitt",2021-05-08,178433,0,44.3289897945689,178433,0,79097.5463601431,99335.4536398569
"27420","Pitt",2021-05-09,178433,0,44.4658299743904,178433,0,79341.714398204,99091.285601796
"27421","Pitt",2021-05-10,178433,0,44.5967318410087,178433,0,79575.286525867,98857.713474133
"27422","Pitt",2021-05-11,178433,0,44.7216953944276,178433,0,79798.2627431391,98634.7372568609
"27423","Pitt",2021-05-12,178433,0,44.8407206346433,178433,0,80010.6430500131,98422.3569499869
"27424","Pitt",2021-05-13,178433,0,44.953807561649,178433,0,80212.4274464771,98220.5725535229
"27425","Pitt",2021-05-14,178433,0,45.0628978378776,178433,0,80407.0804990601,98025.9195009399
"27426","Pitt",2021-05-15,178433,0,45.1679914632725,178433,0,80594.6022076611,97838.3977923389
"27427","Pitt",2021-05-16,178433,0,45.2690884378905,178433,0,80774.9925723811,97658.0074276189
"27428","Pitt",2021-05-17,178433,0,45.3661887617246,178433,0,80948.2515932081,97484.7484067919
"27429","Pitt",2021-05-18,178433,0,45.4592924347817,178433,0,81114.3792701541,97318.6207298459
"27430","Pitt",2021-05-19,178433,0,45.5483994570511,178433,0,81273.3756032001,97159.6243967999
"27431","Pitt",2021-05-20,178433,0,45.6335098284976,178433,0,81425.2405922831,97007.7594077169
"27432","Pitt",2021-05-21,178433,0,45.7242128044628,178433,0,81587.0846333871,96845.9153666129
"27433","Pitt",2021-05-22,178433,0,45.8205083849008,178433,0,81758.9077264301,96674.0922735699
"27434","Pitt",2021-05-23,178433,0,45.9223965698184,178433,0,81940.7098714241,96492.2901285759
"27435","Pitt",2021-05-24,178433,0,46.0298773592508,178433,0,82132.4910684321,96300.5089315679
"27436","Pitt",2021-05-25,178433,0,46.1429507531629,178433,0,82334.2513173911,96098.7486826089
"27437","Pitt",2021-05-26,178433,0,46.2616167515936,178433,0,82545.9906183711,95887.0093816289
"27438","Pitt",2021-05-27,178433,0,46.3858753544973,178433,0,82767.7089712901,95665.2910287099
"27439","Pitt",2021-05-28,178433,0,46.5121616501203,178433,0,82993.0453971591,95439.9546028409
"27440","Pitt",2021-05-29,178433,0,46.6404756384666,178433,0,83221.9998959851,95211.0001040149
"27441","Pitt",2021-05-30,178433,0,46.7708173195295,178433,0,83454.5724677561,94978.4275322439
"27442","Pitt",2021-05-31,178433,0,46.9031866933617,178433,0,83690.7631125661,94742.2368874339
"27443","Pitt",2021-06-01,178433,0,47.0375837599105,178433,0,83930.5718303211,94502.4281696789
"27444","Pitt",2021-06-02,178433,0,47.1740085191826,178433,0,84173.9986210331,94259.0013789669
"27445","Pitt",2021-06-03,178433,0,47.3124609711674,178433,0,84421.0434846831,94011.9565153169
"27446","Pitt",2021-06-04,178433,0,47.4433722173063,178433,0,84654.6323485061,93778.3676514939
"27447","Pitt",2021-06-05,178433,0,47.5667422575953,178433,0,84874.7652124951,93558.2347875049
"27448","Pitt",2021-06-06,178433,307.692307692308,47.8550124608953,178433,307.692307692308,85081.4420766571,93043.8656156506
"27449","Pitt",2021-06-07,178433,0,47.9633000894495,178433,0,85582.3552486074,92850.6447513926
"27450","Pitt",2021-06-08,178433,0,48.0640465121577,178433,0,85762.1201130384,92670.8798869616
"27451","Pitt",2021-06-09,178433,0,48.1572517290161,178433,0,85928.4289776354,92504.5710223646
"27452","Pitt",2021-06-10,178433,0,48.2429157400287,178433,0,86081.2818424054,92351.7181575946
"27453","Pitt",2021-06-11,178433,0,48.3278572653004,178433,0,86232.8455541934,92200.1544458066
"27454","Pitt",2021-06-12,178433,0,48.412076304881,178433,0,86383.1201130884,92049.8798869116
"27455","Pitt",2021-06-13,178433,0,48.4955728587707,178433,0,86532.1055190904,91900.8944809096
"27456","Pitt",2021-06-14,178433,0,48.5783469269196,178433,0,86679.8017721104,91753.1982278896
"27457","Pitt",2021-06-15,178433,0,48.6603985093774,178433,0,86826.2088722374,91606.7911277626
"27458","Pitt",2021-06-16,178433,0,48.7417276060944,178433,0,86971.3268193824,91461.6731806176
"27459","Pitt",2021-06-17,178433,0,48.8223342171204,178433,0,87115.1556136344,91317.8443863656
"27460","Pitt",2021-06-18,178433,0,48.9034751830432,178433,0,87259.9378733594,91173.0621266406
"27461","Pitt",2021-06-19,178433,0,48.985150503856,178433,0,87405.6735985454,91027.3264014546
"27462","Pitt",2021-06-20,178433,153.846153846154,49.1535808639481,178433,153.846153846154,87552.3627891224,90726.7910570315
"27463","Pitt",2021-06-21,178433,0,49.2363248945019,178433,0,87853.8515990065,90579.1484009935
"27464","Pitt",2021-06-22,178433,0,49.3196032799496,178433,0,88002.4477205125,90430.5522794875
"27465","Pitt",2021-06-23,178433,0,49.4034160202942,178433,0,88151.9973074915,90281.0026925085
"27466","Pitt",2021-06-24,178433,0,49.4877631154829,178433,0,88302.5003598495,90130.4996401505
"27467","Pitt",2021-06-25,178433,0,49.5697964775426,178433,0,88448.8749487735,89984.1250512265
"27468","Pitt",2021-06-26,178433,0,49.6495161065299,178433,0,88591.1210743645,89841.8789256355
"27469","Pitt",2021-06-27,178433,307.692307692308,49.8993633712451,178433,307.692307692308,88729.2387365215,89396.0689557862
"27470","Pitt",2021-06-28,178433,0,49.9744555339746,178433,0,89170.9202429369,89262.0797570631
"27471","Pitt",2021-06-29,178433,0,50.047233963579,178433,0,89300.7809782329,89132.2190217671
"27472","Pitt",2021-06-30,178433,0,50.1176986601003,178433,0,89426.5132501768,89006.4867498232
"27473","Pitt",2021-07-01,178433,0,50.1858496234995,178433,0,89548.1170586988,88884.8829413012
"27474","Pitt",2021-07-02,178433,0,50.2538841026721,178433,0,89669.5130209208,88763.4869790792
"27475","Pitt",2021-07-03,178433,0,50.3218020976141,178433,0,89790.7011368359,88642.2988631641
"27476","Pitt",2021-07-04,178433,307.692307692308,50.5620449772285,178433,307.692307692308,89911.6814065258,88213.6262857819
"27477","Pitt",2021-07-05,178433,0,50.6297300037549,178433,0,90340.1461375999,88092.8538624001
"27478","Pitt",2021-07-06,178433,0,50.6972985460967,178433,0,90460.7107147567,87972.2892852433
"27479","Pitt",2021-07-07,178433,0,50.7647506042126,178433,0,90581.0674456147,87851.9325543853
"27480","Pitt",2021-07-08,178433,153.846153846154,50.9183068625272,178433,153.846153846154,90701.2163301669,87577.9375159869
"27481","Pitt",2021-07-09,178433,0,50.983375535997,178433,0,90971.1664701455,87461.8335298545
"27482","Pitt",2021-07-10,178433,0,51.0461773090544,178433,0,91083.2255578651,87349.7744421349
"27483","Pitt",2021-07-11,178433,307.692307692308,51.2791535506023,178433,307.692307692308,91191.2397472539,86934.0679450538
"27484","Pitt",2021-07-12,178433,0,51.3374215228633,178433,0,91602.9013458906,86830.0986541094
"27485","Pitt",2021-07-13,178433,0,51.3934225947164,178433,0,91702.8257384304,86730.1742615696
"27486","Pitt",2021-07-14,178433,0,51.4471567661619,178433,0,91798.7052325656,86634.2947674344
"27487","Pitt",2021-07-15,178433,769.230769230769,51.9297274593377,178433,769.230769230769,91890.5398282892,85773.22940248
"27488","Pitt",2021-07-16,178433,0,51.9814627468997,178433,0,92752.0834231756,85680.9165768244
"27489","Pitt",2021-07-17,178433,0,52.0334660509855,178433,0,92844.874478755,85588.125521245
"27490","Pitt",2021-07-18,178433,153.846153846154,52.1719580560274,178433,153.846153846154,92938.1437642652,85341.0100818887
"27491","Pitt",2021-07-19,178433,0,52.2244973931652,178433,0,93185.7374335465,85247.2625664535
"27492","Pitt",2021-07-20,178433,0,52.2773047468308,178433,0,93279.9631789125,85153.0368210875
"27493","Pitt",2021-07-21,178433,0,52.33038011702,178433,0,93374.6671542023,85058.3328457977
"27494","Pitt",2021-07-22,178433,769.230769230769,52.8148269258843,178433,769.230769230769,93469.8493594323,84193.9198713369
"27495","Pitt",2021-07-23,178433,0,52.8687937189795,178433,0,94335.3746965867,84097.6253034133
"27496","Pitt",2021-07-24,178433,0,52.9233839184517,178433,0,94432.7816272109,84000.2183727891
"27497","Pitt",2021-07-25,178433,615.384615384615,53.3234802620112,178433,615.384615384615,94531.3009205299,83286.3144640855
"27498","Pitt",2021-07-26,178433,0,53.3793172742341,178433,0,95246.3171919341,83186.6828080659
"27499","Pitt",2021-07-27,178433,0,53.4357776928352,178433,0,95347.0612106567,83085.9387893433
"27500","Pitt",2021-07-28,178433,0,53.4928615178094,178433,0,95448.9175920729,82984.0824079271
"27501","Pitt",2021-07-29,178433,923.076923076923,54.0678928557318,178433,923.076923076923,95551.8863361909,81958.0367407321
"27502","Pitt",2021-07-30,178433,0,54.1281936636699,178433,0,96582.5597998961,81850.4402001039
"27503","Pitt",2021-07-31,178433,0,54.191088048149,178433,0,96694.7841369537,81738.2158630463
"27504","Pitt",2021-08-01,178433,0,54.2565760092104,178433,0,96811.6362705144,81621.3637294856
"27505","Pitt",2021-08-02,178433,0,54.3246575468588,178433,0,96933.1162005866,81499.8837994134
"27506","Pitt",2021-08-03,178433,0,54.3953326610476,178433,0,97059.223927087,81373.776072913
"27507","Pitt",2021-08-04,178433,0,54.4686013518233,178433,0,97189.9594500988,81243.0405499012
"27508","Pitt",2021-08-05,178433,769.230769230769,54.9755670412814,178433,769.230769230769,97325.3227695388,80338.4464612304
"27509","Pitt",2021-08-06,178433,0,55.053743486198,178433,0,98234.0461147276,80198.9538852724
"27510","Pitt",2021-08-07,178433,0,55.134234108719,178433,0,98377.6679472106,80055.3320527894
"27511","Pitt",2021-08-08,178433,0,55.2170389088406,178433,0,98525.4190362116,79907.5809637884
"27512","Pitt",2021-08-09,178433,0,55.3021578865208,178433,0,98677.2993816556,79755.7006183444
"27513","Pitt",2021-08-10,178433,0,55.3895910418015,178433,0,98833.3089836176,79599.6910163824
"27514","Pitt",2021-08-11,178433,0,55.4793383746866,178433,0,98993.4478421046,79439.5521578954
"27515","Pitt",2021-08-12,178433,461.538461538462,55.8300619384583,178433,461.538461538462,99157.7159571108,78813.7455813507
"27516","Pitt",2021-08-13,178433,0,55.9229513604053,178433,0,99784.9998009121,78648.0001990879
"27517","Pitt",2021-08-14,178433,0,56.0170929127197,178433,0,99952.9793969531,78480.0206030469
"27518","Pitt",2021-08-15,178433,153.846153846154,56.1986733423135,178433,153.846153846154,100123.132651044,78156.0211951098
"27519","Pitt",2021-08-16,178433,0,56.2951918896867,178433,0,100449.199744525,77983.8002554754
"27520","Pitt",2021-08-17,178433,0,56.3885851229154,178433,0,100615.844092372,77817.1559076284
"27521","Pitt",2021-08-18,178433,0,56.483315330335,178433,0,100784.874043377,77648.1259566234
"27522","Pitt",2021-08-19,178433,615.384615384615,56.9242652496171,178433,615.384615384615,100956.289597465,76861.3257871507
"27523","Pitt",2021-08-20,178433,0,57.0090769934638,178433,0,101723.006351747,76709.9936482528
"27524","Pitt",2021-08-21,178433,0,57.0920128310146,178433,0,101870.991254764,76562.0087452358
"27525","Pitt",2021-08-22,178433,0,57.1723223997726,178433,0,102014.290027586,76418.7099724138
"27526","Pitt",2021-08-23,178433,0,57.2486925653395,178433,0,102150.559605112,76282.4403948878
"27527","Pitt",2021-08-24,178433,0,57.2486925653395,178433,0,102150.559605112,76282.4403948878
"27528","Pitt",2021-08-25,178433,0,57.2486925653395,178433,0,102150.559605112,76282.4403948878
"27529","Pitt",2021-08-26,178433,0,57.2486925653395,178433,0,102150.559605112,76282.4403948878
"27530","Pitt",2021-08-27,178433,0,57.2486925653395,178433,0,102150.559605112,76282.4403948878
"27531","Pitt",2021-08-28,178433,0,57.2486925653395,178433,0,102150.559605112,76282.4403948878
"27532","Pitt",2021-08-29,178433,307.692307692308,57.4211339341963,178433,307.692307692308,102150.559605112,75974.7480871955
"27533","Pitt",2021-08-30,178433,0,57.4211339341963,178433,0,102458.251912805,75974.7480871955
"27534","Pitt",2021-08-31,178433,0,57.4211339341963,178433,0,102458.251912805,75974.7480871955
"27535","Pitt",2021-09-01,178433,0,57.4211339341963,178433,0,102458.251912805,75974.7480871955
"27536","Pitt",2021-09-02,178433,0,57.4211339341963,178433,0,102458.251912805,75974.7480871955
"27537","Pitt",2021-09-03,178433,0,57.4211339341963,178433,0,102458.251912805,75974.7480871955
"27538","Pitt",2021-09-04,178433,0,57.4211339341963,178433,0,102458.251912805,75974.7480871955
"27539","Pitt",2021-09-05,178433,0,57.4211339341963,178433,0,102458.251912805,75974.7480871955
"27540","Pitt",2021-09-06,178433,0,57.4211339341963,178433,0,102458.251912805,75974.7480871955
"27541","Pitt",2021-09-09,178433,0,57.4211339341963,178433,0,102458.251912805,75974.7480871955
"27542","Pitt",2021-09-12,178433,153.846153846154,57.5073546186248,178433,153.846153846154,102458.251912805,75820.9019333493
"27543","Pitt",2021-09-16,178433,0,57.5073546186248,178433,0,102612.098066651,75820.9019333493
"27544","Pitt",2021-09-19,178433,0,57.5073546186248,178433,0,102612.098066651,75820.9019333493
"27545","Pitt",2021-09-23,178433,0,57.5073546186248,178433,0,102612.098066651,75820.9019333493
"27546","Pitt",2021-09-26,178433,153.846153846154,57.5935753030532,178433,153.846153846154,102612.098066651,75667.0557795031
"27547","Pitt",2021-09-30,178433,0,57.5935753030532,178433,0,102765.944220497,75667.0557795031
"27548","Pitt",2021-10-03,178433,0,57.5935753030532,178433,0,102765.944220497,75667.0557795031
"27549","Pitt",2021-10-07,178433,0,57.5935753030532,178433,0,102765.944220497,75667.0557795031
"27550","Pitt",2021-10-10,178433,0,57.5935753030532,178433,0,102765.944220497,75667.0557795031
"27551","Pitt",2021-10-14,178433,0,57.5935753030532,178433,0,102765.944220497,75667.0557795031
"27552","Pitt",2021-10-17,178433,0,57.5935753030532,178433,0,102765.944220497,75667.0557795031
"27553","Pitt",2021-10-21,178433,0,57.5935753030532,178433,0,102765.944220497,75667.0557795031
"27554","Pitt",2021-10-24,178433,0,57.5935753030532,178433,0,102765.944220497,75667.0557795031
"27555","Pitt",2021-10-28,178433,0,57.5935753030532,178433,0,102765.944220497,75667.0557795031
"27556","Pitt",2021-10-31,178433,0,57.5935753030532,178433,0,102765.944220497,75667.0557795031
"27557","Pitt",2021-11-04,178433,0,57.5935753030532,178433,0,102765.944220497,75667.0557795031
"27558","Pitt",2021-11-07,178433,0,57.5935753030532,178433,0,102765.944220497,75667.0557795031
"27559","Pitt",2021-11-11,178433,0,57.5935753030532,178433,0,102765.944220497,75667.0557795031
"27560","Pitt",2021-11-14,178433,0,57.5935753030532,178433,0,102765.944220497,75667.0557795031
"27561","Pitt",2021-11-18,178433,0,57.5935753030532,178433,0,102765.944220497,75667.0557795031
"27562","Pitt",2021-11-21,178433,0,57.5935753030532,178433,0,102765.944220497,75667.0557795031
"27563","Pitt",2021-11-28,178433,0,57.5935753030532,178433,0,102765.944220497,75667.0557795031
"27564","Pitt",2021-12-05,178433,0,57.5935753030532,178433,0,102765.944220497,75667.0557795031
"27565","Pitt",2021-12-12,178433,0,57.5935753030532,178433,0,102765.944220497,75667.0557795031
"27566","Polk",2020-02-23,20557,0,0,20557,0,0,20557
"27567","Polk",2020-02-27,20557,0,0,20557,0,0,20557
"27568","Polk",2020-03-01,20557,0,0,20557,0,0,20557
"27569","Polk",2020-03-05,20557,0,0,20557,0,0,20557
"27570","Polk",2020-03-08,20557,0,0,20557,0,0,20557
"27571","Polk",2020-03-12,20557,0,0,20557,0,0,20557
"27572","Polk",2020-03-15,20557,0,0,20557,0,0,20557
"27573","Polk",2020-03-19,20557,0,0,20557,0,0,20557
"27574","Polk",2020-03-22,20557,0,0,20557,0,0,20557
"27575","Polk",2020-03-26,20557,0,0,20557,0,0,20557
"27576","Polk",2020-03-29,20557,153.846153846154,0.748388159002548,20557,153.846153846154,0,20403.1538461538
"27577","Polk",2020-04-02,20557,0,0.748388159002548,20557,0,153.846153846154,20403.1538461538
"27578","Polk",2020-04-05,20557,153.846153846154,1.4967763180051,20557,153.846153846154,153.846153846154,20249.3076923077
"27579","Polk",2020-04-09,20557,307.692307692308,2.99355263601019,20557,307.692307692308,307.692307692307,19941.6153846154
"27580","Polk",2020-04-12,20557,0,2.99355263601019,20557,0,615.384615384615,19941.6153846154
"27581","Polk",2020-04-16,20557,0,2.99355263601019,20557,0,615.384615384615,19941.6153846154
"27582","Polk",2020-04-19,20557,0,2.99355263601019,20557,0,615.384615384615,19941.6153846154
"27583","Polk",2020-04-23,20557,0,2.99355263601019,20557,0,615.384615384615,19941.6153846154
"27584","Polk",2020-04-26,20557,0,2.99355263601019,20557,0,615.384615384615,19941.6153846154
"27585","Polk",2020-05-03,20557,0,2.99355263601019,20557,0,615.384615384615,19941.6153846154
"27586","Polk",2020-05-07,20557,0,2.99355263601019,20557,0,615.384615384615,19941.6153846154
"27587","Polk",2020-05-10,20557,0,2.99355263601019,20557,0,615.384615384615,19941.6153846154
"27588","Polk",2020-05-14,20557,0,2.99355263601019,20557,0,615.384615384615,19941.6153846154
"27589","Polk",2020-05-17,20557,0,2.99355263601019,20557,0,615.384615384615,19941.6153846154
"27590","Polk",2020-05-21,20557,0,2.99355263601019,20557,0,615.384615384615,19941.6153846154
"27591","Polk",2020-05-24,20557,0,2.99355263601019,20557,0,615.384615384615,19941.6153846154
"27592","Polk",2020-05-28,20557,0,2.99355263601019,20557,0,615.384615384615,19941.6153846154
"27593","Polk",2020-05-31,20557,0,2.99355263601019,20557,0,615.384615384615,19941.6153846154
"27594","Polk",2020-06-04,20557,0,2.99355263601019,20557,0,615.384615384615,19941.6153846154
"27595","Polk",2020-06-07,20557,153.846153846154,3.74194079501274,20557,153.846153846154,615.384615384615,19787.7692307692
"27596","Polk",2020-06-11,20557,0,3.74194079501274,20557,0,769.230769230769,19787.7692307692
"27597","Polk",2020-06-14,20557,0,3.74194079501274,20557,0,769.230769230769,19787.7692307692
"27598","Polk",2020-06-18,20557,0,3.74194079501274,20557,0,769.230769230769,19787.7692307692
"27599","Polk",2020-06-21,20557,0,3.74194079501274,20557,0,769.230769230769,19787.7692307692
"27600","Polk",2020-06-25,20557,0,3.74194079501274,20557,0,769.230769230769,19787.7692307692
"27601","Polk",2020-06-28,20557,0,3.74194079501274,20557,0,769.230769230769,19787.7692307692
"27602","Polk",2020-07-02,20557,0,3.74194079501274,20557,0,769.230769230769,19787.7692307692
"27603","Polk",2020-07-05,20557,307.692307692308,5.23871711301784,20557,307.692307692308,769.230769230769,19480.0769230769
"27604","Polk",2020-07-09,20557,0,5.23871711301784,20557,0,1076.92307692308,19480.0769230769
"27605","Polk",2020-07-12,20557,0,5.23871711301784,20557,0,1076.92307692308,19480.0769230769
"27606","Polk",2020-07-16,20557,0,5.23871711301784,20557,0,1076.92307692308,19480.0769230769
"27607","Polk",2020-07-19,20557,0,5.23871711301784,20557,0,1076.92307692308,19480.0769230769
"27608","Polk",2020-07-23,20557,461.538461538462,7.48388159002548,20557,461.538461538462,1076.92307692308,19018.5384615385
"27609","Polk",2020-07-26,20557,153.846153846154,8.23226974902803,20557,153.846153846154,1538.46153846154,18864.6923076923
"27610","Polk",2020-07-30,20557,0,8.23226974902803,20557,0,1692.30769230769,18864.6923076923
"27611","Polk",2020-08-02,20557,153.846153846154,8.98065790803058,20557,153.846153846154,1692.30769230769,18710.8461538462
"27612","Polk",2020-08-06,20557,0,8.98065790803058,20557,0,1846.15384615385,18710.8461538462
"27613","Polk",2020-08-09,20557,0,8.98065790803058,20557,0,1846.15384615385,18710.8461538462
"27614","Polk",2020-08-13,20557,0,8.98065790803058,20557,0,1846.15384615385,18710.8461538462
"27615","Polk",2020-08-16,20557,0,8.98065790803058,20557,0,1846.15384615385,18710.8461538462
"27616","Polk",2020-08-20,20557,0,8.98065790803058,20557,0,1846.15384615385,18710.8461538462
"27617","Polk",2020-08-23,20557,0,8.98065790803058,20557,0,1846.15384615385,18710.8461538462
"27618","Polk",2020-08-27,20557,0,8.98065790803058,20557,0,1846.15384615385,18710.8461538462
"27619","Polk",2020-08-30,20557,153.846153846154,9.72904606703313,20557,153.846153846154,1846.15384615385,18557
"27620","Polk",2020-09-03,20557,0,9.72904606703313,20557,0,2000,18557
"27621","Polk",2020-09-06,20557,0,9.72904606703313,20557,0,2000,18557
"27622","Polk",2020-09-10,20557,0,9.72904606703313,20557,0,2000,18557
"27623","Polk",2020-09-13,20557,0,9.72904606703313,20557,0,2000,18557
"27624","Polk",2020-09-17,20557,0,9.72904606703313,20557,0,2000,18557
"27625","Polk",2020-09-20,20557,153.846153846154,10.4774342260357,20557,153.846153846154,2000,18403.1538461538
"27626","Polk",2020-09-24,20557,0,10.4774342260357,20557,0,2153.84615384615,18403.1538461538
"27627","Polk",2020-09-27,20557,0,10.4774342260357,20557,0,2153.84615384615,18403.1538461538
"27628","Polk",2020-10-01,20557,0,10.4774342260357,20557,0,2153.84615384615,18403.1538461538
"27629","Polk",2020-10-04,20557,0,10.4774342260357,20557,0,2153.84615384615,18403.1538461538
"27630","Polk",2020-10-08,20557,0,10.4774342260357,20557,0,2153.84615384615,18403.1538461538
"27631","Polk",2020-10-11,20557,0,10.4774342260357,20557,0,2153.84615384615,18403.1538461538
"27632","Polk",2020-10-15,20557,0,10.4774342260357,20557,0,2153.84615384615,18403.1538461538
"27633","Polk",2020-10-18,20557,0,10.4774342260357,20557,0,2153.84615384615,18403.1538461538
"27634","Polk",2020-10-22,20557,0,10.4774342260357,20557,0,2153.84615384615,18403.1538461538
"27635","Polk",2020-10-25,20557,153.846153846154,11.2258223850382,20557,153.846153846154,2153.84615384615,18249.3076923077
"27636","Polk",2020-10-29,20557,0,11.2258223850382,20557,0,2307.69230769231,18249.3076923077
"27637","Polk",2020-11-01,20557,0,11.2258223850382,20557,0,2307.69230769231,18249.3076923077
"27638","Polk",2020-11-05,20557,0,11.2258223850382,20557,0,2307.69230769231,18249.3076923077
"27639","Polk",2020-11-08,20557,0,11.2258223850382,20557,0,2307.69230769231,18249.3076923077
"27640","Polk",2020-11-12,20557,0,11.2258223850382,20557,0,2307.69230769231,18249.3076923077
"27641","Polk",2020-11-15,20557,153.846153846154,11.9742105440408,20557,153.846153846154,2307.69230769231,18095.4615384615
"27642","Polk",2020-11-19,20557,0,11.9742105440408,20557,0,2461.53846153846,18095.4615384615
"27643","Polk",2020-11-22,20557,0,11.9742105440408,20557,0,2461.53846153846,18095.4615384615
"27644","Polk",2020-11-26,20557,0,11.9742105440408,20557,0,2461.53846153846,18095.4615384615
