"","COUNTY","DATE","Population","cdc_multiplier","cdc_case_vacc_obs_imm_lower","N","I","R","S"
"1572","Ashe",2020-12-24,26863,0,19.5063842459889,26863,0,5240,21623
"1573","Ashe",2020-12-25,26863,0,19.5063842459889,26863,0,5240,21623
"1574","Ashe",2020-12-26,26863,0,19.5063842459889,26863,0,5240,21623
"1575","Ashe",2020-12-27,26863,236,20.3849160555411,26863,236,5240,21387
"1576","Ashe",2020-12-28,26863,0,20.3849160555411,26863,0,5476,21387
"1577","Ashe",2020-12-29,26863,0,20.3849160555411,26863,0,5476,21387
"1578","Ashe",2020-12-30,26863,0,20.3849160555411,26863,0,5476,21387
"1579","Ashe",2020-12-31,26863,0,20.3849160555411,26863,0,5476,21387
"1580","Ashe",2021-01-01,26863,0,20.3849160555411,26863,0,5476,21387
"1581","Ashe",2021-01-02,26863,0,20.3849160555411,26863,0,5476,21387
"1582","Ashe",2021-01-03,26863,532,22.3653352194468,26863,532,5476,20855
"1583","Ashe",2021-01-04,26863,0,22.3653352194468,26863,0,6008,20855
"1584","Ashe",2021-01-05,26863,0,22.3653352194468,26863,0,6008,20855
"1585","Ashe",2021-01-06,26863,0,22.3653352194468,26863,0,6008,20855
"1586","Ashe",2021-01-07,26863,0,22.3653352194468,26863,0,6008,20855
"1587","Ashe",2021-01-08,26863,0,22.3653352194468,26863,0,6008,20855
"1588","Ashe",2021-01-09,26863,0,22.3653352194468,26863,0,6008,20855
"1589","Ashe",2021-01-10,26863,468,24.1075084688977,26863,468,6008,20387
"1590","Ashe",2021-01-11,26863,0,24.1075084688977,26863,0,6476,20387
"1591","Ashe",2021-01-12,26863,0,24.1075084688977,26863,0,6476,20387
"1592","Ashe",2021-01-13,26863,0,24.1075084688977,26863,0,6476,20387
"1593","Ashe",2021-01-14,26863,0,24.1075084688977,26863,0,6476,20387
"1594","Ashe",2021-01-15,26863,0,24.1075084688977,26863,0,6476,20387
"1595","Ashe",2021-01-16,26863,0,24.1075084688977,26863,0,6476,20387
"1596","Ashe",2021-01-17,26863,424,25.685887652161,26863,424,6476,19963
"1597","Ashe",2021-01-18,26863,0,25.685887652161,26863,0,6900,19963
"1598","Ashe",2021-01-19,26863,0,25.685887652161,26863,0,6900,19963
"1599","Ashe",2021-01-20,26863,0,25.685887652161,26863,0,6900,19963
"1600","Ashe",2021-01-21,26863,0,25.685887652161,26863,0,6900,19963
"1601","Ashe",2021-01-22,26863,0,25.685887652161,26863,0,6900,19963
"1602","Ashe",2021-01-23,26863,0,25.685887652161,26863,0,6900,19963
"1603","Ashe",2021-01-24,26863,296,26.7877750065145,26863,296,6900,19667
"1604","Ashe",2021-01-25,26863,0,26.7877750065145,26863,0,7196,19667
"1605","Ashe",2021-01-26,26863,0,26.7877750065145,26863,0,7196,19667
"1606","Ashe",2021-01-27,26863,0,26.7877750065145,26863,0,7196,19667
"1607","Ashe",2021-01-28,26863,0,26.7877750065145,26863,0,7196,19667
"1608","Ashe",2021-01-29,26863,0,26.7877750065145,26863,0,7196,19667
"1609","Ashe",2021-01-30,26863,0,26.7877750065145,26863,0,7196,19667
"1610","Ashe",2021-01-31,26863,212,27.5769645981462,26863,212,7196,19455
"1611","Ashe",2021-02-01,26863,0,27.5769645981462,26863,0,7408,19455
"1612","Ashe",2021-02-02,26863,0,27.5769645981462,26863,0,7408,19455
"1613","Ashe",2021-02-03,26863,0,27.5769645981462,26863,0,7408,19455
"1614","Ashe",2021-02-04,26863,0,27.5769645981462,26863,0,7408,19455
"1615","Ashe",2021-02-05,26863,0,27.5769645981462,26863,0,7408,19455
"1616","Ashe",2021-02-06,26863,0,27.5769645981462,26863,0,7408,19455
"1617","Ashe",2021-02-07,26863,184,28.2619216022038,26863,184,7408,19271
"1618","Ashe",2021-02-08,26863,0,28.2619216022038,26863,0,7592,19271
"1619","Ashe",2021-02-09,26863,0,28.2619216022038,26863,0,7592,19271
"1620","Ashe",2021-02-10,26863,0,28.2619216022038,26863,0,7592,19271
"1621","Ashe",2021-02-11,26863,0,28.2619216022038,26863,0,7592,19271
"1622","Ashe",2021-02-12,26863,0,28.2619216022038,26863,0,7592,19271
"1623","Ashe",2021-02-13,26863,0,28.2619216022038,26863,0,7592,19271
"1624","Ashe",2021-02-14,26863,176,28.9170978669545,26863,176,7592,19095
"1625","Ashe",2021-02-15,26863,0,28.9170978669545,26863,0,7768,19095
"1626","Ashe",2021-02-16,26863,0,28.9170978669545,26863,0,7768,19095
"1627","Ashe",2021-02-17,26863,0,28.9170978669545,26863,0,7768,19095
"1628","Ashe",2021-02-18,26863,0,28.9170978669545,26863,0,7768,19095
"1629","Ashe",2021-02-19,26863,0,28.9170978669545,26863,0,7768,19095
"1630","Ashe",2021-02-20,26863,0,28.9170978669545,26863,0,7768,19095
"1631","Ashe",2021-02-21,26863,100,29.2893571082902,26863,100,7768,18995
"1632","Ashe",2021-02-22,26863,0,29.2893571082902,26863,0,7868,18995
"1633","Ashe",2021-02-23,26863,0,29.2893571082902,26863,0,7868,18995
"1634","Ashe",2021-02-24,26863,0,29.2893571082902,26863,0,7868,18995
"1635","Ashe",2021-02-25,26863,0,29.2893571082902,26863,0,7868,18995
"1636","Ashe",2021-02-26,26863,0,29.2893571082902,26863,0,7868,18995
"1637","Ashe",2021-02-27,26863,0,29.2893571082902,26863,0,7868,18995
"1638","Ashe",2021-02-28,26863,108,29.6913970889327,26863,108,7868,18887
"1639","Ashe",2021-03-01,26863,0,29.6913970889327,26863,0,7976,18887
"1640","Ashe",2021-03-02,26863,0,29.6913970889327,26863,0,7976,18887
"1641","Ashe",2021-03-03,26863,0,29.6913970889327,26863,0,7976,18887
"1642","Ashe",2021-03-04,26863,0,29.6913970889327,26863,0,7976,18887
"1643","Ashe",2021-03-05,26863,0,29.6913970889327,26863,0,7976,18887
"1644","Ashe",2021-03-06,26863,0,29.6913970889327,26863,0,7976,18887
"1645","Ashe",2021-03-07,26863,80,29.9892044820013,26863,80,7976,18807
"1646","Ashe",2021-03-08,26863,0,29.9892044820013,26863,0,8056,18807
"1647","Ashe",2021-03-09,26863,0,29.9892044820013,26863,0,8056,18807
"1648","Ashe",2021-03-10,26863,0,29.9892044820013,26863,0,8056,18807
"1649","Ashe",2021-03-11,26863,0,29.9892044820013,26863,0,8056,18807
"1650","Ashe",2021-03-12,26863,0,29.9892044820013,26863,0,8056,18807
"1651","Ashe",2021-03-13,26863,0,29.9892044820013,26863,0,8056,18807
"1652","Ashe",2021-03-14,26863,64,30.2274503964561,26863,64,8056,18743
"1653","Ashe",2021-03-15,26863,0,30.2274503964561,26863,0,8120,18743
"1654","Ashe",2021-03-16,26863,0,30.2274503964561,26863,0,8120,18743
"1655","Ashe",2021-03-17,26863,0,30.2274503964561,26863,0,8120,18743
"1656","Ashe",2021-03-18,26863,0,30.2274503964561,26863,0,8120,18743
"1657","Ashe",2021-03-19,26863,0,30.2274503964561,26863,0,8120,18743
"1658","Ashe",2021-03-20,26863,0,30.2274503964561,26863,0,8120,18743
"1659","Ashe",2021-03-21,26863,112,30.644380746752,26863,112,8120,18631
"1660","Ashe",2021-03-22,26863,0,30.644380746752,26863,0,8232,18631
"1661","Ashe",2021-03-23,26863,0,30.644380746752,26863,0,8232,18631
"1662","Ashe",2021-03-24,26863,0,30.644380746752,26863,0,8232,18631
"1663","Ashe",2021-03-25,26863,0,30.644380746752,26863,0,8232,18631
"1664","Ashe",2021-03-26,26863,0,30.644380746752,26863,0,8232,18631
"1665","Ashe",2021-03-27,26863,0,30.644380746752,26863,0,8232,18631
"1666","Ashe",2021-03-28,26863,80,30.9421881398206,26863,80,8232,18551
"1667","Ashe",2021-03-29,26863,0,30.9421881398206,26863,0,8312,18551
"1668","Ashe",2021-03-30,26863,0,30.9421881398206,26863,0,8312,18551
"1669","Ashe",2021-03-31,26863,0,30.9421881398206,26863,0,8312,18551
"1670","Ashe",2021-04-01,26863,0,30.9421881398206,26863,0,8312,18551
"1671","Ashe",2021-04-02,26863,0,30.9421881398206,26863,0,8312,18551
"1672","Ashe",2021-04-03,26863,0,30.9421881398206,26863,0,8312,18551
"1673","Ashe",2021-04-04,26863,104,31.3293377508097,26863,104,8312,18447
"1674","Ashe",2021-04-05,26863,0,31.3293377508097,26863,0,8416,18447
"1675","Ashe",2021-04-06,26863,0,31.3293377508097,26863,0,8416,18447
"1676","Ashe",2021-04-07,26863,0,31.3293377508097,26863,0,8416,18447
"1677","Ashe",2021-04-08,26863,0,31.3293377508097,26863,0,8416,18447
"1678","Ashe",2021-04-09,26863,0,31.3293377508097,26863,0,8416,18447
"1679","Ashe",2021-04-10,26863,0,31.3293377508097,26863,0,8416,18447
"1680","Ashe",2021-04-11,26863,96,31.6867066224919,26863,96,8416,18351
"1681","Ashe",2021-04-12,26863,0,31.6867066224919,26863,0,8512,18351
"1682","Ashe",2021-04-13,26863,0,31.8449083276776,26863,0,8554.49772406404,18308.502275936
"1683","Ashe",2021-04-14,26863,0,32.3052123186503,26863,0,8678.14918515904,18184.850814841
"1684","Ashe",2021-04-15,26863,0,32.7707671244538,26863,0,8803.21117264204,18059.788827358
"1685","Ashe",2021-04-16,26863,0,33.2409235806613,26863,0,8929.50930147304,17933.490698527
"1686","Ashe",2021-04-17,26863,0,33.7156816869934,26863,0,9057.04357157704,17805.956428423
"1687","Ashe",2021-04-18,26863,76,34.1950414433795,26863,76,9109.81398293504,17677.186017065
"1688","Ashe",2021-04-19,26863,0,34.6790028498643,26863,0,9315.82053555904,17547.179464441
"1689","Ashe",2021-04-20,26863,0,35.1675659064737,26863,0,9447.06322945604,17415.936770544
"1690","Ashe",2021-04-21,26863,0,35.6607306134737,26863,0,9579.54206469744,17283.4579353026
"1691","Ashe",2021-04-22,26863,0,36.1584969705634,26863,0,9713.25704120244,17149.7429587976
"1692","Ashe",2021-04-23,26863,0,36.6094531465273,26863,0,9834.39739875164,17028.6026012484
"1693","Ashe",2021-04-24,26863,0,37.0135991415577,26863,0,9942.96313739664,16920.0368626034
"1694","Ashe",2021-04-25,26863,52,37.3709349555889,26863,52,9986.95425711984,16824.0457428802
"1695","Ashe",2021-04-26,26863,0,37.681460588682,26863,0,10122.3707579376,16740.6292420624
"1696","Ashe",2021-04-27,26863,0,37.9451760407759,26863,0,10193.2126398336,16669.7873601664
"1697","Ashe",2021-04-28,26863,0,38.1620813118752,26863,0,10251.479902809,16611.520097191
"1698","Ashe",2021-04-29,26863,0,38.3321764020014,26863,0,10297.1725468696,16565.8274531304
"1699","Ashe",2021-04-30,26863,0,38.4992794949382,26863,0,10342.0614507252,16520.9385492748
"1700","Ashe",2021-05-01,26863,0,38.6633905907071,26863,0,10386.1466143816,16476.8533856184
"1701","Ashe",2021-05-02,26863,68,38.8245096893081,26863,68,10361.4280378388,16433.5719621612
"1702","Ashe",2021-05-03,26863,0,38.9826367907413,26863,0,10471.9057210968,16391.0942789032
"1703","Ashe",2021-05-04,26863,0,39.1377718949501,26863,0,10513.5796641404,16349.4203358596
"1704","Ashe",2021-05-05,26863,0,39.289915001991,26863,0,10554.4498669848,16308.5501330152
"1705","Ashe",2021-05-06,26863,0,39.4390661118641,26863,0,10594.51632963,16268.48367037
"1706","Ashe",2021-05-07,26863,0,39.5863710074818,26863,0,10634.0868437398,16228.9131562602
"1707","Ashe",2021-05-08,26863,0,39.7318296888443,26863,0,10673.1614093142,16189.8385906858
"1708","Ashe",2021-05-09,26863,88,39.875442155982,26863,88,10623.7400263614,16151.2599736386
"1709","Ashe",2021-05-10,26863,0,40.0172084088644,26863,0,10749.8226948732,16113.1773051268
"1710","Ashe",2021-05-11,26863,0,40.1571284474915,26863,0,10787.4094148496,16075.5905851504
"1711","Ashe",2021-05-12,26863,0,40.2952022718633,26863,0,10824.5001862906,16038.4998137094
"1712","Ashe",2021-05-13,26863,0,40.4314298820059,26863,0,10861.0950092032,16001.9049907968
"1713","Ashe",2021-05-14,26863,0,40.5603944836766,26863,0,10895.73877015,15967.26122985
"1714","Ashe",2021-05-15,26863,0,40.6820960769365,26863,0,10928.4314691474,15934.5685308526
"1715","Ashe",2021-05-16,26863,40,40.796534661755,26863,40,10919.1731061872,15903.8268938128
"1716","Ashe",2021-05-17,26863,0,40.9037102381321,26863,0,10987.9636812694,15875.0363187306
"1717","Ashe",2021-05-18,26863,0,41.0036228060985,26863,0,11014.8031944022,15848.1968055978
"1718","Ashe",2021-05-19,26863,0,41.0962723656235,26863,0,11039.6916455774,15823.3083544226
"1719","Ashe",2021-05-20,26863,0,41.1816589167045,26863,0,11062.6290347943,15800.3709652057
"1720","Ashe",2021-05-21,26863,0,41.2706584732139,26863,0,11086.5369856594,15776.4630143406
"1721","Ashe",2021-05-22,26863,0,41.3632710351533,26863,0,11111.4154981732,15751.5845018268
"1722","Ashe",2021-05-23,26863,40,41.4594966025256,26863,40,11097.2645723364,15725.7354276636
"1723","Ashe",2021-05-24,26863,0,41.5593351752974,26863,0,11164.0842081401,15698.9157918599
"1724","Ashe",2021-05-25,26863,0,41.662786753502,26863,0,11191.8744055932,15671.1255944068
"1725","Ashe",2021-05-26,26863,0,41.7698513371393,26863,0,11220.6351646957,15642.3648353043
"1726","Ashe",2021-05-27,26863,0,41.8805289262068,26863,0,11250.3664854469,15612.6335145531
"1727","Ashe",2021-05-28,26863,0,41.9919619315848,26863,0,11280.3007336816,15582.6992663184
"1728","Ashe",2021-05-29,26863,0,42.1041503532779,26863,0,11310.437909401,15552.562090599
"1729","Ashe",2021-05-30,26863,16,42.2170941912885,26863,16,11324.7780126058,15522.2219873942
"1730","Ashe",2021-05-31,26863,0,42.3307934456097,26863,0,11371.3210432941,15491.6789567059
"1731","Ashe",2021-06-01,26863,0,42.4452481162764,26863,0,11402.0670014753,15460.9329985247
"1732","Ashe",2021-06-02,26863,0,42.5604582032582,26863,0,11433.0158871412,15429.9841128588
"1733","Ashe",2021-06-03,26863,0,42.6764237065504,26863,0,11464.1677002906,15398.8322997094
"1734","Ashe",2021-06-04,26863,0,42.7853435194068,26863,0,11493.4268296182,15369.5731703818
"1735","Ashe",2021-06-05,26863,0,42.8872176418201,26863,0,11520.7932751221,15342.2067248779
"1736","Ashe",2021-06-06,26863,24,42.9820460737976,26863,24,11522.2670368042,15316.7329631958
"1737","Ashe",2021-06-07,26863,0,43.069828815332,26863,0,11569.8481146626,15293.1518853374
"1738","Ashe",2021-06-08,26863,0,43.1505658664306,26863,0,11591.5365086992,15271.4634913008
"1739","Ashe",2021-06-09,26863,0,43.2242572270906,26863,0,11611.3322189133,15251.6677810867
"1740","Ashe",2021-06-10,26863,0,43.2909028973407,26863,0,11629.2352453126,15233.7647546874
"1741","Ashe",2021-06-11,26863,0,43.3572790623365,26863,0,11647.0658745154,15215.9341254846
"1742","Ashe",2021-06-12,26863,0,43.4233857220707,26863,0,11664.8241065198,15198.1758934802
"1743","Ashe",2021-06-13,26863,36,43.489222876581,26863,36,11646.5099413359,15180.4900586641
"1744","Ashe",2021-06-14,26863,0,43.5547905258368,26863,0,11700.1233789555,15162.8766210445
"1745","Ashe",2021-06-15,26863,0,43.6200886698643,26863,0,11717.6644193856,15145.3355806144
"1746","Ashe",2021-06-16,26863,0,43.6851173086373,26863,0,11735.1330626192,15127.8669373808
"1747","Ashe",2021-06-17,26863,0,43.7498764421793,26863,0,11752.5293086626,15110.4706913374
"1748","Ashe",2021-06-18,26863,0,43.8144292476158,26863,0,11769.870128787,15093.129871213
"1749","Ashe",2021-06-19,26863,0,43.8787757249397,26863,0,11787.1555229905,15075.8444770095
"1750","Ashe",2021-06-20,26863,16,43.9429158741534,26863,16,11788.3854912738,15058.6145087262
"1751","Ashe",2021-06-21,26863,0,44.0068496952285,26863,0,11821.5600336292,15041.4399663708
"1752","Ashe",2021-06-22,26863,0,44.070577188191,26863,0,11838.6791500637,15024.3208499363
"1753","Ashe",2021-06-23,26863,0,44.1340983530434,26863,0,11855.742840578,15007.257159422
"1754","Ashe",2021-06-24,26863,0,44.1974131897831,26863,0,11872.7511051714,14990.2488948286
"1755","Ashe",2021-06-25,26863,0,44.2593715685439,26863,0,11889.3949844579,14973.6050155421
"1756","Ashe",2021-06-26,26863,0,44.3199734893256,26863,0,11905.6744784375,14957.3255215625
"1757","Ashe",2021-06-27,26863,8,44.3792189521257,26863,8,11913.5895871095,14941.4104128905
"1758","Ashe",2021-06-28,26863,0,44.4371079569119,26863,0,11937.1403104652,14925.8596895348
"1759","Ashe",2021-06-29,26863,0,44.493640503719,26863,0,11952.326648514,14910.673351486
"1760","Ashe",2021-06-30,26863,0,44.5488165925445,26863,0,11967.1486012552,14895.8513987448
"1761","Ashe",2021-07-01,26863,0,44.6026362233605,26863,0,11981.6061686813,14881.3938313187
"1762","Ashe",2021-07-02,26863,0,44.6581218659317,26863,0,11996.5112768452,14866.4887231548
"1763","Ashe",2021-07-03,26863,0,44.7152735202581,26863,0,12011.8639257469,14851.1360742531
"1764","Ashe",2021-07-04,26863,12,44.7740911863468,26863,12,12015.6641153883,14835.3358846117
"1765","Ashe",2021-07-05,26863,0,44.8345748641593,26863,0,12043.9118457591,14819.0881542409
"1766","Ashe",2021-07-06,26863,0,44.8967245537282,26863,0,12060.607116868,14802.392883132
"1767","Ashe",2021-07-07,26863,0,44.960540255056,26863,0,12077.7499287157,14785.2500712843
"1768","Ashe",2021-07-08,26863,0,45.0260219681402,26863,0,12095.3402813015,14767.6597186985
"1769","Ashe",2021-07-09,26863,0,45.0889107353743,26863,0,12112.2340908436,14750.7659091564
"1770","Ashe",2021-07-10,26863,0,45.1492065567587,26863,0,12128.4313573421,14734.5686426579
"1771","Ashe",2021-07-11,26863,32,45.2069094322599,26863,32,12111.932080788,14719.067919212
"1772","Ashe",2021-07-12,26863,0,45.262019361911,26863,0,12158.7362611901,14704.2637388099
"1773","Ashe",2021-07-13,26863,0,45.3145363457119,26863,0,12172.8438985486,14690.1561014514
"1774","Ashe",2021-07-14,26863,0,45.3644603836627,26863,0,12186.2549928633,14676.7450071367
"1775","Ashe",2021-07-15,26863,0,45.4117914757612,26863,0,12198.9695441337,14664.0304558663
"1776","Ashe",2021-07-16,26863,0,45.4570841546181,26863,0,12211.1365164551,14651.8634835449
"1777","Ashe",2021-07-17,26863,0,45.5003384202645,26863,0,12222.7559098356,14640.2440901644
"1778","Ashe",2021-07-18,26863,28,45.5415542726693,26863,28,12205.8277242671,14629.1722757329
"1779","Ashe",2021-07-19,26863,0,45.5807317118303,26863,0,12244.351959749,14618.648040251
"1780","Ashe",2021-07-20,26863,0,45.617870737759,26863,0,12254.3286162842,14608.6713837158
"1781","Ashe",2021-07-21,26863,0,45.6529713504527,26863,0,12263.7576938721,14599.2423061279
"1782","Ashe",2021-07-22,26863,0,45.6860335499087,26863,0,12272.639192512,14590.360807488
"1783","Ashe",2021-07-23,26863,0,45.7184344957391,26863,0,12281.3430585904,14581.6569414096
"1784","Ashe",2021-07-24,26863,0,45.7501741879439,26863,0,12289.8692921074,14573.1307078926
"1785","Ashe",2021-07-25,26863,128,45.7812526265208,26863,128,12170.2178930623,14564.7821069377
"1786","Ashe",2021-07-26,26863,0,45.8116698114721,26863,0,12306.3888614557,14556.6111385443
"1787","Ashe",2021-07-27,26863,0,45.8414257427986,26863,0,12314.382197288,14548.617802712
"1788","Ashe",2021-07-28,26863,0,45.8705204204994,26863,0,12322.1979005588,14540.8020994412
"1789","Ashe",2021-07-29,26863,0,45.8989538445725,26863,0,12329.8359712675,14533.1640287325
"1790","Ashe",2021-07-30,26863,0,45.9301628084357,26863,0,12338.2196352301,14524.7803647699
"1791","Ashe",2021-07-31,26863,0,45.9641473120865,26863,0,12347.3488924458,14515.6511075542
"1792","Ashe",2021-08-01,26863,196,46.000907355528,26863,196,12161.2237429155,14505.7762570845
"1793","Ashe",2021-08-02,26863,0,46.0404429387692,26863,0,12367.8441866416,14495.1558133584
"1794","Ashe",2021-08-03,26863,0,46.0827540618007,26863,0,12379.2102236215,14483.7897763785
"1795","Ashe",2021-08-04,26863,0,46.1278407246197,26863,0,12391.3218538546,14471.6781461454
"1796","Ashe",2021-08-05,26863,0,46.1757029272268,26863,0,12404.1790773409,14458.8209226591
"1797","Ashe",2021-08-06,26863,0,46.2251152618335,26863,0,12417.4527127863,14445.5472872137
"1798","Ashe",2021-08-07,26863,0,46.2760777284061,26863,0,12431.1427601817,14431.8572398183
"1799","Ashe",2021-08-08,26863,252,46.3285903269782,26863,252,12193.2492195362,14417.7507804638
"1800","Ashe",2021-08-09,26863,0,46.3826530575473,26863,0,12459.7720908489,14403.2279091511
"1801","Ashe",2021-08-10,26863,0,46.438265920116,26863,0,12474.7113741208,14388.2886258792
"1802","Ashe",2021-08-11,26863,0,46.4954289146511,26863,0,12490.0670693427,14372.9329306573
"1803","Ashe",2021-08-12,26863,0,46.5541420411827,26863,0,12505.8391765229,14357.1608234771
"1804","Ashe",2021-08-13,26863,0,46.6134247988171,26863,0,12521.7643037062,14341.2356962938
"1805","Ashe",2021-08-14,26863,0,46.673271068138,26863,0,12537.8408070339,14325.1591929661
"1806","Ashe",2021-08-15,26863,384,46.733681338694,26863,384,12170.0688180134,14308.9311819866
"1807","Ashe",2021-08-16,26863,0,46.7946564671995,26863,0,12570.4485667838,14292.5514332162
"1808","Ashe",2021-08-17,26863,0,46.8547931555374,26863,0,12586.603085372,14276.396914628
"1809","Ashe",2021-08-18,26863,0,46.915492131712,26863,0,12602.9086513418,14260.0913486582
"1810","Ashe",2021-08-19,26863,0,46.976753395693,26863,0,12619.365264685,14243.634735315
"1811","Ashe",2021-08-20,26863,0,47.0317330629543,26863,0,12634.1344527014,14228.8655472986
"1812","Ashe",2021-08-21,26863,0,47.0856657974154,26863,0,12648.6224031597,14214.3775968403
"1813","Ashe",2021-08-22,26863,352,47.1381328259792,26863,352,12310.7166210428,14200.2833789572
"1814","Ashe",2021-08-23,26863,0,47.1884012956944,26863,0,12676.2202400624,14186.7797599376
